Algorithm,Iteration,costValue
AntColonyAlg,34,10395.20
AntColonyAlg,35,10395.20
AntColonyAlg,36,10395.20
AntColonyAlg,37,10395.20
AntColonyAlg,38,10395.20
AntColonyAlg,39,10395.20
AntColonyAlg,40,10395.20
AntColonyAlg,41,10395.20
AntColonyAlg,42,10395.20
AntColonyAlg,43,10395.20
AntColonyAlg,44,10395.20
AntColonyAlg,45,10395.20
AntColonyAlg,46,10395.20
AntColonyAlg,47,10395.20
AntColonyAlg,48,10395.20
AntColonyAlg,49,10395.20
AntColonyAlg,50,10395.20
AntColonyAlg,51,10395.20
AntColonyAlg,52,10395.20
AntColonyAlg,53,10395.20
AntColonyAlg,54,10395.20
AntColonyAlg,55,10395.20
AntColonyAlg,56,10395.20
AntColonyAlg,57,10395.20
AntColonyAlg,58,10395.20
AntColonyAlg,59,10395.20
AntColonyAlg,60,10395.20
AntColonyAlg,61,10395.20
AntColonyAlg,62,10395.20
AntColonyAlg,63,10395.20
AntColonyAlg,64,10395.20
AntColonyAlg,65,10395.20
AntColonyAlg,66,10395.20
AntColonyAlg,67,10395.20
AntColonyAlg,68,10395.20
AntColonyAlg,69,10395.20
AntColonyAlg,70,10395.20
AntColonyAlg,71,10395.20
AntColonyAlg,72,10395.20
AntColonyAlg,73,10395.20
AntColonyAlg,74,10395.20
AntColonyAlg,75,10395.20
AntColonyAlg,76,10395.20
AntColonyAlg,77,10395.20
AntColonyAlg,78,10395.20
AntColonyAlg,79,10395.20
AntColonyAlg,80,10395.20
AntColonyAlg,81,10395.20
AntColonyAlg,82,10395.20
AntColonyAlg,83,10395.20
AntColonyAlg,84,10395.20
AntColonyAlg,85,10395.20
AntColonyAlg,86,10395.20
AntColonyAlg,87,10395.20
AntColonyAlg,88,10395.20
AntColonyAlg,89,10395.20
AntColonyAlg,90,10395.20
AntColonyAlg,91,10395.20
AntColonyAlg,92,10395.20
AntColonyAlg,93,10395.20
AntColonyAlg,94,10395.20
AntColonyAlg,95,10395.20
AntColonyAlg,96,10395.20
AntColonyAlg,97,10395.20
AntColonyAlg,98,10395.20
AntColonyAlg,99,10395.20
